id,title,url,web_archive_id,first_keywords_auto,last_keywords_auto,first_summary_auto,last_summary_auto,first_date_parsed,last_date_parsed,alive,type1,type2,COVID (add yes/ no),group
2386,Scottish Athletics : Coronavirus: How to check if an event is off,https://www.scottishathletics.org.uk/53558-2/,109038,"Section, Events, due, list, cancelled, postponed, event, Schools","Section, Events, due, list, cancelled, postponed, event, Schools",*The Edinburgh Marathon due on May 24 has been postponed with no new date yet announced.,*The Edinburgh Marathon due on May 24 has been postponed with no new date yet announced.,18/01/2021,21/07/2024,no,Sports,CORONAVIRUS,no,Media
3914,Madderty Primary School : Coronavirus (COVID-19),https://www.maddertyprimary.org.uk/Coronavirus-COVID-19/,115663,"January, information, Coronavirus, Kinross, Perth, schools, December, found","information, Coronavirus, latest, found, Perth, Kinross, updated, Scotland",Please refer to the Perth & Kinross Council website (link below) for more information regarding this.,We will keep this page regularly updated with any information regarding Coronavirus.,18/01/2021,02/07/2022,no,"School, Primary",CORONAVIRUS,yes,Education
3849,Chortle : Other news,https://www.chortle.co.uk/other-news/2020/,114607,"Tap, Spinal, stars, set, company, licensing, manage, related","Tap, Spinal, stars, set, company, licensing, manage, related",17/12/2020 … It seems that 24 hours just isn’t enough for Robin Ince’s annual celebration of rational and curious thought.,17/12/2020 … It seems that 24 hours just isn’t enough for Robin Ince’s annual celebration of rational and curious thought.,19/01/2021,19/01/2021,no,Comedy,CORONAVIRUS,no,Entertainment
3938,Langlee Primary School : COVID-19 blog,http://www.langleeprimary.com/covid-19-blog,116609,"school, Hubs, hub, Miss, childcare, Hayes, key, schools","school, Hubs, hub, Miss, childcare, Hayes, key, schools","Regards, Tracey Logan Chief Executive Scottish Borders Council If you need any form of support or advice, please get in touch with us.","Regards, Tracey Logan Chief Executive Scottish Borders Council If you need any form of support or advice, please get in touch with us.",23/01/2021,24/05/2022,no,School,CORONAVIRUS,no,Education
3883,Bonnyrigg Primary School : School Closure – Covid-19,http://bonnyrigg.mgfl.net/school-closure-covid-19/,115426,"August, DEPUTE, STATEMENT, Minister, Scottish, TUESDAY, JUNE, RESPONSE","August, DEPUTE, STATEMENT, Minister, Scottish, TUESDAY, JUNE, RESPONSE",It is clear that final decisions on a full return will not be confirmed until during the summer holidays.,It is clear that final decisions on a full return will not be confirmed until during the summer holidays.,26/01/2021,08/02/2023,no,"School, Primary",CORONAVIRUS,no,Education
3784,Chirnside Community Council : COVID-19 Response,http://www.chirnsidecc.org/news.asp?intent=viewstory&newsid=104713,113404,"March, Response, Corona, Virus, Community, Council, Chirnside, Good","March, Response, Corona, Virus, Community, Council, Chirnside, Good",Requests for assistance and offers of help should be directed to the Common Good Association in the first instance - available here,Requests for assistance and offers of help should be directed to the Common Good Association in the first instance - available here,04/03/2021,19/01/2025,no,Community,CORONAVIRUS,no,Government
2484,Lang Toon Times : Coronavirus,https://www.langtoontimes.com/tag/coronavirus/,109368,"Tayside, Coronavirus, Failures, Decision, Biased, Due, PPE, Good","Tayside, Coronavirus, Failures, Decision, Biased, Due, PPE, Good","During the restrictions in the... Making Facemasks For Local Healthcare Staff As you may have seen on our social media sites today, whilst on furlough I have started to make face masks.","During the restrictions in the... Making Facemasks For Local Healthcare Staff As you may have seen on our social media sites today, whilst on furlough I have started to make face masks.",06/03/2021,06/03/2021,no,News,CORONAVIRUS,yes,Media
3954,Tongue Primary : Coronavirus advice,https://tongueprimary.wordpress.com/2020/03/10/coronavirus-advice/,117362,"NHS, Advice, Highland, Coronavirus, Mental, Health, FAQs, Council","NHS, Advice, Highland, Coronavirus, Mental, Health, FAQs, Council",FAQs answered by the NHS COVID-19 – FAQs for NHS Highland area schools Advice from the Highland Council regarding staying safe in school https://www.highland.gov.uk/info/878/schools/930/back_to_school/2 Covid-19 Advice about Mental Health Coronavirus – maintain wellbeing and positive mental health resources Please note NHS advice about Coronavirus for schools and parents,FAQs answered by the NHS COVID-19 – FAQs for NHS Highland area schools Advice from the Highland Council regarding staying safe in school https://www.highland.gov.uk/info/878/schools/930/back_to_school/2 Covid-19 Advice about Mental Health Coronavirus – maintain wellbeing and positive mental health resources Please note NHS advice about Coronavirus for schools and parents,13/03/2021,13/03/2021,no,School,CORONAVIRUS,yes,Education
2398,Royal Scottish Official Board of Highland Dancing : COVID-19 – UK Update,https://www.rsobhd.net/covid-19-uk-update/,109050,"Thursday, March, Scotland, Minister, people, events, government, local","Thursday, March, Scotland, Minister, people, events, government, local",As frontline emergency staff do not attend our events unless arranged by the organiser there is no direct impact.,As frontline emergency staff do not attend our events unless arranged by the organiser there is no direct impact.,14/04/2021,08/04/2025,no,Sports,CORONAVIRUS,no,Media
1712,Glasgow Times : Sunak chucks billions at virus,http://www.glasgowtimes.co.uk/news/18298884.sunak-chucks-billions-virus/,107801,"people, Chancellor, measures, Sunak, coronavirus, Government, today, cuts","people, Chancellor, measures, Sunak, coronavirus, Government, today, cuts","“If the Chancellor believes that this Budget ‘levels up’ after a decade of austerity and assault on people’s livelihoods, then he is wrong.","“If the Chancellor believes that this Budget ‘levels up’ after a decade of austerity and assault on people’s livelihoods, then he is wrong.",15/04/2021,15/04/2021,no,News,CORONAVIRUS,yes,Media
2390,Scottish Athletics : scottishathletics and Coronavirus,https://www.scottishathletics.org.uk/scottishathletics-and-coronavirus/,109042,"March, Aberdeen, AAC, Sunday, Scottish, Tru, Governments, Coronavirus","March, Aberdeen, Sunday, Scottish, Tru, Governments, Coronavirus, Wealth","As things stand, scottishathletics national championship events coming up over the next couple of weeks are ON.","As things stand, scottishathletics national championship events coming up over the next couple of weeks are ON.",21/04/2021,23/06/2024,no,Sports,CORONAVIRUS,yes,Media
1729,Glasgow Times : 'Rangers vs Celtic should be postponed': Labour MSP Monica Lennon calls for 'common sense' amid Sturgeon mass gathering plan,http://www.glasgowtimes.co.uk/news/18301347.rangers-vs-celtic-postponed-labour-msp-monica-lennon-calls-common-sense-amid-sturgeon-mass-gathering-plan/,107823,"Rangers, Celtic, Sturgeon, MSP, Monica, Sunday, mass, Ibrox","Rangers, Celtic, Sturgeon, MSP, Monica, Sunday, mass, Ibrox",Labour MSP Monica Lennon has called for the mass gathering ban to come into play BEFORE Sunday's Rangers vs Celtic clash at Ibrox.,Labour MSP Monica Lennon has called for the mass gathering ban to come into play BEFORE Sunday's Rangers vs Celtic clash at Ibrox.,23/04/2021,23/04/2021,no,News,CORONAVIRUS,no,Media
2305,BBC News : Season must be played to finish to avoid 'fudge' - former Scottish FA chief Regan,https://www.bbc.co.uk/sport/football/51997255,108675,"Regan, Scottish, played, Stewart, finish, season, chief, current","Regan, Scottish, played, Stewart, finish, season, chief, current","With football stopped until at least 30 April due to the coronavirus outbreak, Regan has called for strong leadership.","With football stopped until at least 30 April due to the coronavirus outbreak, Regan has called for strong leadership.",24/05/2021,23/04/2023,no,News,CORONAVIRUS,yes,Media
3840,Edinburgh International Book Festival : Important Announcement,https://www.edbookfest.co.uk/news/edinburgh-international-book-festival-2020-announcement,114277,"Book, Festival, April, Wednesday, Important, August, place, year","Book, Festival, April, Wednesday, Important, August, place, year","The Edinburgh International Book Festival is an integral part of Scotland’s cultural life, and we will return next year.","The Edinburgh International Book Festival is an integral part of Scotland’s cultural life, and we will return next year.",31/05/2021,22/06/2025,no,Festival,CORONAVIRUS,no,Entertainment
1977,Barrhead News : Arthurlie boss Fotheringham: 'We will deal with this on a day-to-day basis',http://www.barrheadnews.com/sport/18314216.arthurlie-boss-we-will-deal-day-to-day-basis/,108186,"’re, Fotheringham, George, boys, club, SJFA, Scottish, football","’re, Fotheringham, George, boys, club, SJFA, Scottish, football",“We’re really over the moon to sign these two boys up and they will play a big part for us next season.,“We’re really over the moon to sign these two boys up and they will play a big part for us next season.,18/06/2021,14/11/2024,no,News,CORONAVIRUS,no,Media
4006,"List, The : COVID-19",https://www.list.co.uk/articles/covid-19/,118706,"Mission, Impossible, gossip, Kate, Apr, pandemic, Garraway, Edinburgh","Mission, Impossible, gossip, Kate, Apr, pandemic, Garraway, Edinburgh","Derek Draper has been hospitalised since being diagnosed with Covid-19 in March and recently whispered the word ""pain"" to his wife, over FaceTime.","Derek Draper has been hospitalised since being diagnosed with Covid-19 in March and recently whispered the word ""pain"" to his wife, over FaceTime.",03/07/2021,03/07/2021,no,News,CORONAVIRUS,yes,Media
2410,Snowsport Scotland : COVID-19 update: 12th March,https://snowsportscotland.org/coronavirus-update/,109062,"Snowsport, Update, Scotland, Jul, events, Coronavirus, mountains, information","Snowsport, Update, Scotland, events, Coronavirus, mountains, information, lights","Coronavirus Update In lights of the ongoing events regarding Covid-19, Snowsport Scotland has received questions from members regarding future travel on ski holidays and other events in the mountains.","Coronavirus Update In lights of the ongoing events regarding Covid-19, Snowsport Scotland has received questions from members regarding future travel on ski holidays and other events in the mountains.",29/07/2021,30/05/2023,no,Sports,CORONAVIRUS,yes,Media
3968,Calderside Academy : COVID-19 latest information,http://calderside.s-lanark.sch.uk/covid-19/,117674,"Crawl, Jun, School, Common, Jul, Support, Sep, Collection","Crawl, Jul, Jun, Common, School, Academy, Home, Support",Placing Requests Transport Parents Parental Involvement Curriculum Structure Absence Procedure Behaviour Management Parent Nights School Uniform Youth Services Transitions Child Protection Health Care Senior Mentoring Pupils Senior Leadership Team Primary 7 Duke of Edinburgh Saltire Awards S1 - S3 Show of Excellence Developing the Young Workforce Supported Study & Easter School Student Council Minutes,"Charity Days Options Open Days Focus West Departments Core Subjects English Improving Spelling in S1 at Home Languages Mathematics Physical Education Creative, Aesthetic & Design Art & Design Drama Music Home Economics Technical Humanities Geography History Modern Studies National Progression Awards",31/07/2021,15/06/2024,no,School,CORONAVIRUS,no,Education
4129,GlasgowWorld : Coronavirus,https://www.glasgowworld.com/health/coronavirus/,146436,"Covid, Coronavirus, Glasgow, Travel, Sign, East, Aug, Business","GlasgowWorld, fewer, ad-lite, subscription, ads, viewing, matters",The Wayback Machine - https://web.archive.org/web/20210818043610/https://www.glasgowworld.com/health/coronavirus News you can trust since {{ date }} {{hour}} {{temperature}}°C ≅ Sign in Edit Account Sign Out News Traffic and Travel Crime Politics Health Business Education People NationalWorld Read This Celtic Rangers Sport Motherwell FC Football Other Sport Home & Lifestyle Food and Drink Travel Homes and Gardens Cars Business What's On Arts and Entertainment Things To Do Your Glasgow Glasgow Carluke Cumbernauld Kirkintilloch Milngavie Motherwell East Dunbartonshire East Renfrewshire North Lanarkshire South Lanarkshire Opinion Advertise My Business Coronavirus 'Covid nails’ could be a sign of previous infection - the key symptoms to look f... Coronavirus Air purifiers and ultraviolet lights ‘to be installed in schools to combat sprea... Coronavirus Video shows how Covid spread through Glasgow’s neighbourhoods in 2021 News Three-quarters of adults have received both doses of Covid vaccine - how to book... Coronavirus Covid booster jabs will rollout to priority groups next month - who is eligible?,"Did you know with an ad-lite subscription to GlasgowWorld, you get 70% fewer ads while viewing the news that matters to you.",18/08/2021,22/04/2025,no,News,CORONAVIRUS,no,Media
2379,Scottish Disability Sport : Statement on Covid-19 (Coronavirus),https://www.scottishdisabilitysport.com/scottish-disability-sport-statement-on-covid-19-coronavirus/,109031,"Saturday, Disability, March, programmes, events, squads, Sport, Scottish","Saturday, Disability, March, programmes, events, squads, Sport, Scottish","Scottish Disability Sport will continue to monitor and review the situation on an ongoing basis and will communicate any changes in circumstances as they arise, through social media or our website www.scottishdisabilitysport.com.","Scottish Disability Sport will continue to monitor and review the situation on an ongoing basis and will communicate any changes in circumstances as they arise, through social media or our website www.scottishdisabilitysport.com.",17/09/2021,19/03/2025,no,Sports,CORONAVIRUS,no,Media
2408,Snowsport Scotland : COVID-19 update: 19th March,https://snowsportscotland.org/coronavirus-update-19th-march/,109060,"Update, March, Nations, May., Snowsport, Tuesday, Home, events","Update, March, Nations, May., Snowsport, Tuesday, Home, events","Covid-19 Update: 19th March Further to Tuesday’s update, GB Snowsport and the Home Nations, will be postponing all activities (including competitions, events, athlete coaching sessions and courses) up until 1st May.","Covid-19 Update: 19th March Further to Tuesday’s update, GB Snowsport and the Home Nations, will be postponing all activities (including competitions, events, athlete coaching sessions and courses) up until 1st May.",25/09/2021,30/05/2023,no,Sports,CORONAVIRUS,yes,Media
4085,Dundee Messenger : COVID-19,https://dundeemessenger.co.uk/category/covid-19/,136058,"Read, Kind, Vaccine, Covid, Research, Passports, Leading, weekend","Kind, Covid, Vaccine, Research, Passports, Leading, weekend, dreaded","Leading lights of the hospitality industry are once again asking members of the public to Be Kind when it comes to dealing with staff this weekend – as the dreaded … Read More Research has found that the world risks having more masks than jellyfish in the oceans in the near future due to the consequences of producing billions of items of personal … Read More The COVID-19 pandemic has left UK workers unhappy in their jobs and in need of support for their mental wellbeing in the year ahead, according to new research from reward and benefits … Read More A new generation of long-term homeworkers created by COVID-19 is at risk physically and mentally through inadequate employer support.","Leading lights of the hospitality industry are once again asking members of the public to Be Kind when it comes to dealing with staff this weekend – as the dreaded… Research has found that the world risks having more masks than jellyfish in the oceans in the near future due to the consequences of producing billions of items of personal… The COVID-19 pandemic has left UK workers unhappy in their jobs and in need of support for their mental wellbeing in the year ahead, according to new research from reward and benefits… A new generation of long-term homeworkers created by COVID-19 is at risk physically and mentally through inadequate employer support.",02/11/2021,31/03/2022,no,News,CORONAVIRUS,yes,Media
1675,Glasgow Times : Menzies Aviation to make redundancies due to Flybe collapse,http://www.glasgowtimes.co.uk/news/18284475.menzies-aviation-make-redundancies-due-flybe-collapse/,107760,"Flybe, Scottish, MENZIES, Unite, Glasgow, Aviation, airline, Airport","Flybe, Scottish, MENZIES, Unite, Glasgow, Aviation, airline, Airport",MENZIES Aviation workers at Glasgow Airport are facing redundancy following the collapse of Flybe.,MENZIES Aviation workers at Glasgow Airport are facing redundancy following the collapse of Flybe.,24/01/2022,01/03/2024,no,News,CORONAVIRUS,no,Media
3960,Twynholm School : COVID19,http://twynholm.dumgal.sch.uk/covid19,117526,"Times, Tables, Maths, websites, free, Numeracy, Monster, Lite","Times, Tables, Maths, websites, free, Numeracy, Monster, Lite",Openlearn https://www.open.edu/openlearn/ Free taster courses aimed at those considering Open University but everyone can access it.,Openlearn https://www.open.edu/openlearn/ Free taster courses aimed at those considering Open University but everyone can access it.,26/01/2022,04/12/2022,no,"School, Primary",CORONAVIRUS,no,Education
2526,Campbeltown Courier,http://www.campbeltowncourier.co.uk/2020/,109415,"Archive, Team, data, destroyed, projects, group, resolved, Wayback","Archive, Team, data, destroyed, projects, group, resolved, Wayback","The Archive Team Panic Downloads are full pulldowns of currently extant websites, meant to serve as emergency backups for needed sites that are in danger of closing, or which will be missed dearly if suddenly lost due to hard drive crashes or server failures.","The Archive Team Panic Downloads are full pulldowns of currently extant websites, meant to serve as emergency backups for needed sites that are in danger of closing, or which will be missed dearly if suddenly lost due to hard drive crashes or server failures.",14/03/2022,14/03/2022,no,News,CORONAVIRUS,no,Media
2869,Justice in Global Health Emergencies & Humanitarian Crises : Covid-19,https://www.ghe.law.ed.ac.uk/category/covid-19/,111254,"Emma, Nance, Law, Kung, Flu’, LLM, Medical, Ethics","Emma, Nance, Law, Kung, Flu’, LLM, Medical, Ethics","‘Kung Flu’: It’s Not Me, It’s You – by Emma Nance Emma Nance, postgraduate student on the LLM in Medical Law and Ethics at Edinburgh University School of Law, shares her thoughts and personal experience of racism in the context of Covid-19.","‘Kung Flu’: It’s Not Me, It’s You – by Emma Nance Emma Nance, postgraduate student on the LLM in Medical Law and Ethics at Edinburgh University School of Law, shares her thoughts and personal experience of racism in the context of Covid-19.",17/05/2022,20/05/2025,no,Research,CORONAVIRUS,yes,Education
1516,Scottish Borders Council : Latest News,https://www.scotborders.gov.uk/info/20027/working_for_us/918/latest_news,107437,"flu, vaccination, health, Free, Individuals, staff, voucher, people","flu, vaccination, health, Free, Individuals, staff, voucher, people","Anyone in the following groups should wait to be offered a vaccination by the NHS or their GP: - Individuals aged 65 years and over - Individuals aged 18-64 years with ‘at risk’ conditions - Frontline Health & Social Care Workers - Individuals ages 50-64 not otherwise eligible through a qualifying health condition or employment - Nursey, Primary and Secondary School Teachers and Support Staff Where can I get more information?","Anyone in the following groups should wait to be offered a vaccination by the NHS or their GP: - Individuals aged 65 years and over - Individuals aged 18-64 years with ‘at risk’ conditions - Frontline Health & Social Care Workers - Individuals ages 50-64 not otherwise eligible through a qualifying health condition or employment - Nursey, Primary and Secondary School Teachers and Support Staff Where can I get more information?",26/06/2022,29/11/2023,no,Local Authority,CORONAVIRUS,yes,Government
2416,Scottish Volleyball Association : Scottish Volleyball statement on coronavirus,https://www.scottishvolleyball.org/scottish-volleyball-statement-on-coronavirus/,109068,"Scottish, Volleyball, CEO, current, members, SVA, member, staff","Scottish, Volleyball, CEO, current, members, SVA, member, staff","We kindly ask that all participating teams do not shake hands either prior to their match or afterwards, this includes all officials, volunteers and SVA staff.","We kindly ask that all participating teams do not shake hands either prior to their match or afterwards, this includes all officials, volunteers and SVA staff.",17/08/2022,07/02/2023,no,Sports,CORONAVIRUS,no,Media
4365,Housing Regulator. Regulator makes immediate changes to its regulatory approach in response to Coronavirus,https://www.housingregulator.gov.scot/about-us/news/regulator-makes-immediate-changes-to-its-regulatory-approach-in-response-to-coronavirus,missing,"Coronavirus, landlords, impact, pandemic, Scottish, service, Engagement, Government","Coronavirus, landlords, impact, pandemic, Scottish, service, Engagement, Government",Please contact your Engagement Plan lead if you have any questions on this.,Please contact your Engagement Plan lead if you have any questions on this.,09/11/2022,04/10/2024,no,Government,CORONAVIRUS,yes,Government
3912,Whitecraig Primary School : Children and Coronavirus – ‘How are you doing?’ survey for 8 to 14 year olds,https://www.edubuzz.org/whitecraig/2020/05/12/children-and-coronavirus-how-are-you-doing-survey-for-8-to-14-year-olds/,115537,"Children, Coronavirus, Parliament, survey, year, lives, changed, quickly","Children, Coronavirus, Parliament, survey, year, lives, changed, quickly",A short report on early findings from the Children’s Parliament How are you doing?,A short report on early findings from the Children’s Parliament How are you doing?,27/03/2023,01/10/2023,no,"School, Primary",CORONAVIRUS,yes,Education
2515,Midlothian View,http://www.midlothianview.com/news/,109402,"Edinburgh, Leisure, Living, services, Wage, Real, Scotland, Property","Edinburgh, Leisure, Living, services, Wage, Real, Scotland, Property","A proposal by SNP councillors in Edinburgh to de-fund city leisure centres until they raised the wages of their lowest paid staff has been knocked back amid fears it would “close swimming pools, shut sports halls, and cancel youth clubs”.","A proposal by SNP councillors in Edinburgh to de-fund city leisure centres until they raised the wages of their lowest paid staff has been knocked back amid fears it would “close swimming pools, shut sports halls, and cancel youth clubs”.",28/10/2023,28/10/2023,no,News,CORONAVIRUS,no,Media
2856,"Motley Coat, The : A blog of the Mason Institute : 2020",http://masoninstitute.blogspot.com/2020/,111228,"legal, Health, public, human, Act, civil, preparedness, Article","legal, Health, public, human, Act, civil, preparedness, Article","Regulations can also include provision for imposing ‘a special restriction or requirement’ as set out in Sections 45G(2)(e)-(k), 45H(2), and 45I(2).","Regulations can also include provision for imposing ‘a special restriction or requirement’ as set out in Sections 45G(2)(e)-(k), 45H(2), and 45I(2).",23/11/2023,23/11/2023,no,Research,CORONAVIRUS,yes,Education
2382,Scottish Athletics : ‘Olympics uncertainty tough to deal with’ – Zoey Clark,https://www.scottishathletics.org.uk/53753-2/,109034,"Olympics, Zoey, Incredibly, July’, Stephen, Maguire, Scottish, athletes","Olympics, Zoey, Incredibly, July’, Stephen, Maguire, Scottish, athletes","@scotathletics chief @MaguireSal says organisers of @Tokyo2020 have a very tough decicion to make over this Summer's Olympics, amid the #COVID19 crisis.",British Athletics chief calls for Olympics clarity Zoey and Eilidh Doyle won 4x400m silver at London 2017 ‘I desperately want the Olympics to take place this year because we work in four year cycles and literally the past four years have been working towards this.,17/04/2024,06/10/2024,no,Sports,CORONAVIRUS,no,Media
1834,DnG24 : Virus fears hit festival plans,https://www.dng24.co.uk/virus-fears-hit-festival-plans/,107963,"Dark, Skies, April, Wigtown, Bang, yesterday, decision, Festival","Dark, Skies, April, Wigtown, Bang, yesterday, decision, Festival","“Tickets have only recently gone on sale, so by acting immediately we also hope to minimise disappointment.” Big Bang has taken place in Wigtown for the past three years and is designed to promote interest and enthusiasm for science.","“Tickets have only recently gone on sale, so by acting immediately we also hope to minimise disappointment.” Big Bang has taken place in Wigtown for the past three years and is designed to promote interest and enthusiasm for science.",21/07/2024,21/07/2024,no,News,CORONAVIRUS,no,Media
2784,Haivers : Coronavirus,https://haivers.com/tag/coronavirus/,111015,"Johnson, Leadership, n’t, approach, crisis, shift, Forget, deluded","Johnson, Leadership, n’t, approach, crisis, shift, Forget, deluded",This is a time of literal crisis.,This is a time of literal crisis.,09/08/2024,09/08/2024,no,Blog,CORONAVIRUS,no,Media
3777,Craigbank Primary School : COVID-19 closure,https://blogs.glowscotland.org.uk/cl/craigbankps/2020/05/14/covid-19-closure/,113332,"Council, Government, SQA, Clackmannanshire, children, examinations, range, families","Council, Government, SQA, Clackmannanshire, children, examinations, range, families","There are a range of supports available for families, children and young people.","There are a range of supports available for families, children and young people.",14/09/2024,23/04/2025,no,"School, Primary",CORONAVIRUS,no,Education
2378,"Scottish Disability Sport : Joint BOA, BPA and UK Sport Statement",https://www.scottishdisabilitysport.com/joint-boa-bpa-and-uk-sport-statement/,109030,"Paralympic, Tokyo, Games, Olympic, athletes, time, British, Sport","Paralympic, Tokyo, Games, Olympic, athletes, time, British, Sport",“We welcome the clarity this now gives Paralympic athletes throughout the world who have had their training and qualification plans severely disrupted but also recognise it will still be a deeply unsettling time for athletes who have worked for years focussed on delivering their best possible performance in Tokyo this summer.,“We welcome the clarity this now gives Paralympic athletes throughout the world who have had their training and qualification plans severely disrupted but also recognise it will still be a deeply unsettling time for athletes who have worked for years focussed on delivering their best possible performance in Tokyo this summer.,17/09/2024,19/05/2025,no,Sports,CORONAVIRUS,no,Media
2976,North Ayrshire Council : News Archive,https://www.north-ayrshire.gov.uk/news/,111550,"Archive, Team, Read, History, data, destroyed, projects, group","Team, Archive, history, data, projects, digital, saving, websites","The Archive Team Panic Downloads are full pulldowns of currently extant websites, meant to serve as emergency backups for needed sites that are in danger of closing, or which will be missed dearly if suddenly lost due to hard drive crashes or server failures.","The Archive Team Panic Downloads are full pulldowns of currently extant websites, meant to serve as emergency backups for needed sites that are in danger of closing, or which will be missed dearly if suddenly lost due to hard drive crashes or server failures.",03/10/2024,01/07/2025,no,Local Authority,CORONAVIRUS,no,Government
2375,Cricket Scotland : Cricket Scotland statement: COVID-19,http://www.cricketscotland.com/cricket-scotland-statement-covid-19/,109010,"Jul, Crawl, Common, Jun, Collection, COLLECTED, Web, success","Jul, Crawl, Common, Jun, Collection, COLLECTED, Web, success",Jun 17 2020 2025 2026 success fail About this capture,Jun 17 2020 2025 2026 success fail About this capture,17/05/2025,17/05/2025,no,Sports,CORONAVIRUS,no,Media
1998,Clydebank Post : Ahmed Mweva’s IBO continental title fight cancelled due to coronavirus fears,http://www.clydebankpost.co.uk/sport/18314251.ahmed-mwevas-ibo-continental-title-fight-cancelled-due-coronavirus-fears/,108208,"Mweva, Boxing, title, International, Organization, Super, British, Board","Mweva, Boxing, title, International, Organization, Super, British, Board",All the hard work and financial investment is down the drain only a few days before it was to go ahead.”It is not yet known when Mweva’s title shot will be rescheduled.,All the hard work and financial investment is down the drain only a few days before it was to go ahead.”It is not yet known when Mweva’s title shot will be rescheduled.,23/07/2025,23/07/2025,no,News,CORONAVIRUS,no,Media
1490,West Dunbartonshire Council : Covid-19 (Coronavirus) [public health],https://www.west-dunbarton.gov.uk/public-health-protection/coronavirus/,107397,,,,,,,no,Local Authority,CORONAVIRUS,no,Government
1493,East Renfrewshire Council : Coronavirus information,https://www.eastrenfrewshire.gov.uk/article/10655/Coronavirus-information,107401,,,,,,,no,Local Authority,CORONAVIRUS,no,Government
1494,North Lanarkshire Council : Health : Coronavirus (COVID-19),https://www.northlanarkshire.gov.uk/index.aspx?articleid=34815,107402,,,,,,,no,Local Authority,CORONAVIRUS,no,Government
1495,Falkirk Council : Coronavirus advice,https://www.falkirk.gov.uk/employees/coronavirus.aspx,107403,,,,,,,no,Local Authority,CORONAVIRUS,no,Government
1499,East Lothian Council : Coronavirus (Covid-19) in Scotland,https://www.eastlothian.gov.uk/info/210558/social_care_and_health/12485/coronavirus_covid-19_in_scotland,107407,,,,,,,no,Local Authority,CORONAVIRUS,no,Government
1500,Clackmannanshire Council : Coronavirus / COVID-19 Information,https://www.clacks.gov.uk/social/coronavirusinformation/,107408,,,,,,,no,Local Authority,CORONAVIRUS,no,Government
1503,Angus Council : Coronavirus (COVID-19) what you need to know,https://www.angus.gov.uk/council_and_democracy/emergency_and_events_planning/coronavirus_covid_19_what_you_need_to_know,107411,,,,,,,no,Local Authority,CORONAVIRUS,no,Government
1511,East Ayrshire Council : Coronavirus update,https://www.east-ayrshire.gov.uk/news/article/coronavirus-update,107429,,,,,,,no,Local Authority,CORONAVIRUS,no,Government
1513,Dumfries and Galloway Council : Coronavirus (COVID-19),https://www.dumgal.gov.uk/article/20621/Coronavirus-COVID-19-,107432,,,,,,,no,Local Authority,CORONAVIRUS,no,Government
1517,Scottish Borders Council : Coronavirus (COVID-19) parents information,https://www.scotborders.gov.uk/coronavirusschools,107438,,,,,,,no,Local Authority,CORONAVIRUS,no,Government
1528,BBC News : Coronavirus: Scotland facing 'serious situation',https://www.bbc.co.uk/news/uk-scotland-51717705/,107538,,,,,,,no,News,CORONAVIRUS,no,Media
1529,BBC News : Coronavirus: What will happen to school exams?,https://www.bbc.co.uk/news/uk-scotland-51818397/,107539,,,,,,,no,News,CORONAVIRUS,no,Media
1549,BBC News : Celtic 'should be champions' if season not completed,https://www.bbc.co.uk/sport/football/51875701/,107559,,,,,,,no,News,CORONAVIRUS,no,Media
1568,Heriot-Watt University : Heriot-Watt stands united with China,https://www.hw.ac.uk/news/articles/2020/heriot-watt-stands-united-with-china.htm,107578,,,,,,,no,Education,CORONAVIRUS,no,Education
1569,Heriot-Watt University : Edinburgh offer holder days,https://www.hw.ac.uk/uk/meet-us/edinburgh-offer-holder-days.htm,107579,,,,,,,no,Education,CORONAVIRUS,no,Education
1571,University of Aberdeen : Suspension of face to face teaching,https://www.abdn.ac.uk/news/13855/,107581,,,,,,,no,Education,CORONAVIRUS,no,Education
1572,University of Aberdeen : Change in opening hours for The Sir Duncan Rice Library,https://www.abdn.ac.uk/library/news/13826/,107582,,,,,,,no,Education,CORONAVIRUS,no,Education
1573,University of Aberdeen : Staff and Student Communication,https://www.abdn.ac.uk/news/13853/,107583,,,,,,,no,Education,CORONAVIRUS,no,Education
1574,University of Aberdeen : Staff Communication,https://www.abdn.ac.uk/news/13852/,107584,,,,,,,no,Education,CORONAVIRUS,no,Education
1575,University of Aberdeen : Changes to the Sir Duncan Rice Library opening hours,https://www.abdn.ac.uk/news/13830/,107585,,,,,,,no,Education,CORONAVIRUS,no,Education
1576,University of Aberdeen : Student Communication,https://www.abdn.ac.uk/news/13851/,107586,,,,,,,no,Education,CORONAVIRUS,no,Education
1577,University of Aberdeen : Staff Communication,https://www.abdn.ac.uk/news/13846/,107587,,,,,,,no,Education,CORONAVIRUS,no,Education
1578,University of Aberdeen : Student Communication,https://www.abdn.ac.uk/news/13842/,107588,,,,,,,no,Education,CORONAVIRUS,no,Education
1580,Ayrshire College : Coronavirus Update,https://www1.ayrshire.ac.uk/home/coronavirus-important-information/,107590,,,,,,,no,Education,CORONAVIRUS,no,Education
1582,Dumfries and Galloway College : Students - COVID-19,https://www.dumgal.ac.uk/dumgalportal/?newsid=1584106233,107593,,,,,,,no,Education,CORONAVIRUS,no,Education
1584,Glasgow Clyde College : COVID-19 (Coronavirus) Guidance for Students,https://www.glasgowclyde.ac.uk/news/573-coronavirus-update/,107598,,,,,,,no,Education,CORONAVIRUS,no,Education
