id,title,url,web_archive_id,first_keywords_auto,last_keywords_auto,first_summary_auto,last_summary_auto,first_date_parsed,last_date_parsed,alive,type1,type2,COVID (add yes/ no)
1558,Scottish Rugby : Medical News : Coronavirus,https://www.scottishrugby.org/rules-and-regulations/player-welfare/medical/,107568,"Coronavirus, Injury, Medical, Government, NHS, Rugby, playing, Tour","Management, Rugby, MEDICAL, playing, sport, Injury, Participants, Regulations",Participants should also take their own medical advice before playing and especially following an injury.,Participants should also take their own medical advice before playing and especially following an injury.,06/08/2020,21/04/2025,no,Sports,CORONAVIRUS,no
1878,Evening express : Airport bosses deeply disappointed as Budget fails to cut air passenger duty,https://www.eveningexpress.co.uk/fp/news/local/airport-bosses-deeply-disappointed-as-budget-fails-to-cut-air-passenger-duty/,108016,"APD, Aberdeen, International, budget, tax, Airport, Flybe, flights","APD, Aberdeen, International, budget, tax, Airport, Flybe, flights","“The government will consult on aviation tax reform this spring.” In Aberdeen, airport bosses have been vocal in calling for a change to the current tax system to make it a level playing field.","“The government will consult on aviation tax reform this spring.” In Aberdeen, airport bosses have been vocal in calling for a change to the current tax system to make it a level playing field.",06/08/2020,17/08/2020,no,News,CORONAVIRUS,no
2514,"Troon Times, The : Coronavirus",https://www.troontimes.com/news/coronavirus/,109401,"local, businesses, subscriber, shown, articles, display, advertising, reading","local, businesses, subscriber, shown, articles, display, advertising, reading","As a subscriber, you are shown 80% less display advertising when reading our articles.","As a subscriber, you are shown 80% less display advertising when reading our articles.",06/08/2020,06/08/2020,no,News,CORONAVIRUS,no
2565,Dundee Health & Social Care Partnership : News Matters,https://www.dundeehscp.com/our-publications/news-matters/,109747,"read, Dundee, Cancer, NHS, Health, March, Matters, August","DUNDEE, JOINT, integration, BOARD, CITY, Carers, Budget, Consultation","The focus of the directory is... read more... | | Coronavirus- BSL Videos and Accessible Information March 25, 2020 | It is important that everyone knows the public health advice on... read more... | | Coronavirus advice for unpaid carers March 13, 2020 | Anyone providing regular support to a vulnerable friend or relative will want to do what they can to protect their own health and that of those they look after during the corona virus... read more... | | Coronavirus (COVID-19) March 12, 2020 | Local authorities and partner agencies across Scotland – including Dundee Health and Social Care Partnership– have been preparing for an event... read more... |","| | Dundee IJB Budget Consultation Results 2025/26 The IJB launched its first budget consultation on 14 February 2025, closing again 20 days later (5 March… | | | Dundee Health and Social Care Budget Consultation Launched … | | | Carers Winter Fund Update Over the previous three years, a Carers Winter Fund has been made available to unpaid carers struggling with additional costs faced during the winter period.",06/08/2020,17/07/2025,no,Health,CORONAVIRUS,no
2746,Volunteer Scotland : News,https://www.volunteerscotland.net/about-us/news-blog/news/,110782,"Scotland, Volunteering, Volunteer, Volunteers, Week, Disclosure, PVG, Resources","Scotland, Volunteer, PVG, Government, programme, Volunteers, Volunteering, Services",We were overwhelmed by the amount of creative thank yous shared through our website and on social media.,Scottish Government will cover the cost of PVG checks for Social Care Workers (and comparable roles in Justice and Children’s Services) from 1 October 2022 – 31 March 2023 Join the Volunteer Scotland Volunteer Practice Team in one of these exciting online sessions to discuss what quality standards are available to support you and your volunteer programme.,06/08/2020,29/11/2022,no,Voluntary,CORONAVIRUS,no
2750,Wheatley Group : News,https://www.wheatley-group.com/media/news/,110796,"Group, Scotland, housing, Wheatley, Glasgow, homes, care, largest","Group, Wheatley, Scotland, housing, Glasgow, homes, tenants, GHA",Wheatley Group is helping make dreams of going to university and college a reality... More than 2000 vulnerable households across Scotland have been helped by an emergency fund...,"Cabinet Secretary for Social Justice, Housing and Local Government, Shona Robison MSP, has hailed... Wheatley Group is urging customers worried about rising energy bills to get in touch.",06/08/2020,11/07/2025,no,Business,CORONAVIRUS,no
3776,Association of Directors of Education in Scotland (ADES) : News,https://www.ades.scot/News/,113185,"Apr, Jul, ADES, Latest, Mar, Crawl, Jun, Guidance","Crawl, Common, Aug, Mar, Jul, Collection, Jun, COLLECTED","‘Learning Together’ – Online Numeracy and Maths sessions for parents to support Learning at Home 04 Jun 2020 National Parent Forum of Scotland information on Webinar Sessions to support Numeracy and Maths National Improvement Framework, Planning and Reporting - Letter from Graeme Logan 03 Jun 2020 See Letter to Directors on arrangements for coming session.",The Wayback Machine - https://web.archive.org/web/20250618082442/https://www.ades.scot/news/ Loader Please wait while your request is being verified...,06/08/2020,18/06/2025,no,Education,CORONAVIRUS,no
3839,Tenants Information Service : Latest news,http://tis.org.uk/latest-news/,114252,"Read, SHR, Housing, Consultation, Regulator, TIS, Scottish, hear","Read, Mighty, Networks, TIS, membership, online, platform, housing","The Scottish Housing Regulator (SHR) is carrying out a consultation on proposed changes to […] Read MoreTIS is delighted to host our first ever virtual National Excellence Awards ceremony that will see finalists and winners from […] Read MoreThe coronavirus (COVID-19) pandemic has meant that it is now vital to limit social contact, stay at safe distances, and […] Read MoreTIS has published a guide summarising findings from a tenant study.","Are you committed to championing tenant participation, community development, and […] Read MoreThe TIS office will close on Wednesday 18th December 2024 until Monday 6th January 2025.",06/08/2020,04/04/2025,no,Community,CORONAVIRUS,no
3888,Hawthornden Primary School : Covid19/Coronavirus,http://hawthornden.mgfl.net/covid19/,115432,"COVID, Children, Wellbeing, Coronavirus, Young, Adult, Education, Parent-Carer","March, Coronavirus, COVID, Advice, Information, Midlothian, Council, Education",Advice and Information on The Coronavirus LATEST COUNCIL UPDATES here Wellbeing COVID – Children & Young People Wellbeing COVID – Adult Coronavirus advice poster – Education Parent-Carer_COVID19_Update_March2020 Parent-Carer_COVID19_Update_April2020_1 (1) https://www.nhs.uk/conditions/coronavirus-covid-19/ https://www.midlothian.gov.uk/,Covid19 – Coronavirus Advice and Information on Covid-19 You can read Midlothian Council’s latest updates by clicking here: https://www.midlothian.gov.uk/coronavirus Here are some other links to resources which have been released since March 2020 which you may find useful.,06/08/2020,12/09/2024,no,"School, Primary",CORONAVIRUS,yes
4027,Big Hearts : Memories at Home,http://www.bighearts.org.uk/news/memories-at-home/,119904,"Memories, older, people, home’, Hearts, reminiscence, project, disruption","Memories, older, people, home’, Hearts, reminiscence, project, disruption","In March, following the suspension of our popular weekly reminiscence groups Edinburgh & Football Memories, our charity initiated a brand new project which sees over 100 vulnerable older people receive ‘Memories at home’ parcels directly to their front door.","In March, following the suspension of our popular weekly reminiscence groups Edinburgh & Football Memories, our charity initiated a brand new project which sees over 100 vulnerable older people receive ‘Memories at home’ parcels directly to their front door.",06/08/2020,07/09/2024,no,Sport,CORONAVIRUS,no
4445,Midlothian Voluntary Action : COVID-19,http://www.mvacvs.org/index.php/covid-19/,missing,"Machine, Wayback, site, cookies, parts, set, essential, operate","Machine, Wayback, site, cookies, parts, set, essential, operate",Some of the cookies we use are essential for parts of the site to operate and have already been set.,Some of the cookies we use are essential for parts of the site to operate and have already been set.,06/08/2020,30/10/2020,no,Voluntary,CORONAVIRUS,no
2310,Scottish Association of Landlords : Housing Minister’s letter to landlords and letting agents,https://scottishlandlords.com/news-and-campaigns/news/housing-ministers-letter-to-landlords-and-letting-agents/,108758,"landlords, Housing, SAL, Scottish, letting, Minister, Government, letter","landlords, Housing, SAL, Scottish, letting, Minister, Government, letter","Scotland’s Housing Minister Kevin Stewart MSP, has just now published an open letter to landlords and letting agents.","Scotland’s Housing Minister Kevin Stewart MSP, has just now published an open letter to landlords and letting agents.",07/08/2020,20/05/2025,no,Business,CORONAVIRUS,no
2355,Scottish Gymnastics : COVID-19: UPDATE 20 MARCH,https://www.scottishgymnastics.org/news/covid-19-update-20-march,108985,"Gymnastics, Government, Rhythmic, clubs, support, evening, CEO, financial","Gymnastics, Government, Rhythmic, clubs, support, evening, CEO, financial","The Government issued a mandate for venues including gyms, leisure centres, clubs, cafes, pubs and restaurants to close from this evening, Friday 20 March.","The Government issued a mandate for venues including gyms, leisure centres, clubs, cafes, pubs and restaurants to close from this evening, Friday 20 March.",07/08/2020,19/08/2022,no,Sport,CORONAVIRUS,no
2356,Scottish Gymnastics : GUIDANCE ON CORONAVIRUS,https://www.scottishgymnastics.org/news/guidance-coronavirus,108986,"Gymnastics, Scottish, government, British, advice, Clubs, continue, activity","Gymnastics, Scottish, government, British, advice, Clubs, continue, activity","Meanwhile, we have followed the government’s advice on working from home which means our office phones will not be answered.","Meanwhile, we have followed the government’s advice on working from home which means our office phones will not be answered.",07/08/2020,20/08/2022,no,Sport,CORONAVIRUS,no
2369,Scottish Squash : COMPETITIONS UPDATE - MARCH 2020,https://www.scottishsquash.org/competitions-update-march-2020/,109000,"Scottish, Squash, Sunday, August, Springfield, Open, Competitions, confirmed","Scottish, Squash, Sunday, August, Springfield, Open, Competitions, confirmed","For further discussions regarding the opportunity, please contact Allan McKay (Head of Coaching & Competitions, Scottish Squash) on 07483 908 890 or by e-mail.","For further discussions regarding the opportunity, please contact Allan McKay (Head of Coaching & Competitions, Scottish Squash) on 07483 908 890 or by e-mail.",07/08/2020,20/06/2021,no,Sports,CORONAVIRUS,no
2370,Scottish Squash : CORONAVIRUS (COVID-19) - GUIDELINES,https://www.scottishsquash.org/coronavirus-covid-19-guidelines/,109003,"Squash, Scottish, Platinum, NHS, Government, advice, contact, respiratory","Squash, Scottish, Platinum, NHS, Government, advice, contact, respiratory",Travel questions can be answered through the UK NHS 111 service with relevant information at: www.nhs.uk/conditions/coronavirus-covid-19/ Thank you for your cooperation and understanding.,"Coronavirus (COVID-19) – guidelines Following the current guidance from UK Government, Scottish Squash Platinum competitions currently scheduled will be going ahead as planned.",07/08/2020,19/03/2025,no,Sports,CORONAVIRUS,yes
2384,Scottish Athletics : 4J Studios Track and Field Season 2020 – revised schedule,https://www.scottishathletics.org.uk/4j-studios-track-and-field-season-2020-revised-schedule/,109036,"National, Championships, rescheduled, Saturday, field, Events, track, August","National, Championships, rescheduled, field, Saturday, Events, track, August",A number of events have had to be cancelled and will not return later in 2020.,"As it stands, the 4J Studios Senior and U17 Champs will now be at Grangemouth on September 5/6.",07/08/2020,14/04/2024,no,Sports,CORONAVIRUS,no
2616,Jamie Jones and Sons : COVID 19 customer statement,https://www.jamesjones.co.uk/news-and-updates/covid-19-customer-statement/,110232,"Jones, James, Timber, Sons, pallets, Systems, pallet, Division","Read, James, Jones, Sons, March, Timber, Lockerbie, October","Construction stage almost complete at Hangingshaw site near Lockerbie Our new development at Hangingshaw, three miles north of our Lockerbie site, is well into the final stages of construction with the building almost complete and machinery being installed, including a treatment tank and MHS line.",Read more 12 July 2013 JJI-Joists’ Carbon Accounting Adds Up For CfSH Read more 9 July 2013 James Jones and Sons Ltd joins Get Britain Building campaign.,07/08/2020,22/03/2025,no,Timber,CORONAVIRUS,no
2617,Jamie Jones and Sons : News and updates,https://www.jamesjones.co.uk/news-and-updates/,110233,"Jones, Sons, James, Read, business, latest, date, happening","Team, Archive, history, data, projects, digital, saving, websites",Read our latest news and keep up to date with everything that is happening across the James Jones & Sons Ltd business.,"The Archive Team Panic Downloads are full pulldowns of currently extant websites, meant to serve as emergency backups for needed sites that are in danger of closing, or which will be missed dearly if suddenly lost due to hard drive crashes or server failures.",07/08/2020,16/07/2025,no,Timber,CORONAVIRUS,no
2701,Maxi Construction : News,https://www.maxiconstruction.co.uk/construction-news-scotland/,110589,"Construction, Maxi, Campaign, NoWrongPath, DYW, SQA, Results, Exam","Archive, Team, History, data, destroyed, projects, Lothian, Firth","Maxi Construction support DYW #NoWrongPath Campaign As this week marks the release of the 2020 SQA Exam Results, Maxi Construction Ltd are partaking in the #NoWrongPath Campaign with employees sharing their career journeys within the Construction industry.","The Archive Team Panic Downloads are full pulldowns of currently extant websites, meant to serve as emergency backups for needed sites that are in danger of closing, or which will be missed dearly if suddenly lost due to hard drive crashes or server failures.",07/08/2020,20/07/2025,no,Business,CORONAVIRUS,no
2713,Scottish Woodlands : News,https://www.scottishwoodlands.co.uk/about-us/news/,110601,"Machine, Wayback, experience, cookies, give, online, continue, website","Team, Archive, history, data, projects, digital, saving, websites",See our cookie policy for more information on cookies and how you manage them.,"The Archive Team Panic Downloads are full pulldowns of currently extant websites, meant to serve as emergency backups for needed sites that are in danger of closing, or which will be missed dearly if suddenly lost due to hard drive crashes or server failures.",07/08/2020,08/07/2025,no,Business,CORONAVIRUS,no
2717,Springfield Properties : COVID 19 info,https://www.springfield.co.uk/covid19/,110605,"work, Update, Plan, furlough, Action, Innes, Dear, Contact","test, contact, work, manager, Update, symptoms, Government, positive","Take care Innes 31.07.2020 - COVID-19 Action Plan Update 35 Dear All, Nicola Sturgeon announced yesterday that whilst progress is being made, Scotland’s efforts against this Pandemic have not yet gone far enough to allow a move into the next Phase.","Take Care Innes 09.03.2021 - COVID-19 Action Plan Update 59 Dear All, Following the First Ministers positive announcement today that restrictions on people meeting outdoors are being eased, we would similarly like to ease one of our own measures.",07/08/2020,20/05/2022,no,Business,Coronavirus,yes
2790,Perthshire Chamber of Commerce : B2B Support During Covid-19,https://perthshirechamber.co.uk/business-support-during-covid-19/,111021,"Business, Support, PCC, PDF, accessed, shared, slides, businesses","Business, Support, PCC, PDF, accessed, shared, slides, businesses","Graeme Christie and Anny Sutherland, Jelf Clark Thomson Email: asutherland@clarkthomson.co.uk Tel: 07342997123 Web: marshcommerical.co.uk | - M3 Networks (PCC Member) | I produced a video that went live on Friday night showing keeping how to keep their Zoom meetings safe.","Graeme Christie and Anny Sutherland, Jelf Clark Thomson Email: asutherland@clarkthomson.co.uk Tel: 07342997123 Web: marshcommerical.co.uk | - M3 Networks (PCC Member) | I produced a video that went live on Friday night showing keeping how to keep their Zoom meetings safe.",07/08/2020,17/04/2021,no,Business,Coronavirus,no
2791,Oficina Precaria de Edimburgo : Coronavirus: información para trabajadoras,https://piescotland.org/es/coronavirus-informacion/,111022,"por, SSP, las, derecho, baja, tienes, enfermedad, para","Archive, Team, data, destroyed, projects, group, resolved, Wayback","Pero dado que las personas pueden aislarse por 15 días, ya no es posible contactar con tu GP para obtener la baja.","The Archive Team Panic Downloads are full pulldowns of currently extant websites, meant to serve as emergency backups for needed sites that are in danger of closing, or which will be missed dearly if suddenly lost due to hard drive crashes or server failures.",07/08/2020,23/09/2022,no,Blog,CORONAVIRUS,no
3651,Jobs & Business Glasgow : Business support during COVID-19,http://www.jbg.org.uk/business-support-covid-19/,111847,"Business, Support, Scheme, Fund, Government, Glasgow, City, Council","Business, Support, Scheme, Fund, Government, Glasgow, City, Council","Please find below some helpful links that may of use to you at this challenging time: Support for Self Employed https://www.gov.uk/government/news/chancellor-gives-support-to-millions-of-self-employed-individuals Additional questions and answers have been shared re what this self-employed support package means by Martin Lewis, on his moneysavingexpert.com website: https://www.moneysavingexpert.com/news/2020/03/chancellor-announces-help-for-self-employed/ Universal Credit You can apply for Universal Credit online.","Please find below some helpful links that may of use to you at this challenging time: Support for Self Employed https://www.gov.uk/government/news/chancellor-gives-support-to-millions-of-self-employed-individuals Additional questions and answers have been shared re what this self-employed support package means by Martin Lewis, on his moneysavingexpert.com website: https://www.moneysavingexpert.com/news/2020/03/chancellor-announces-help-for-self-employed/ Universal Credit You can apply for Universal Credit online.",07/08/2020,11/04/2021,no,Business,Coronavirus,no
3652,Jobs & Business Glasgow : Client resources during COVID-19,http://www.jbg.org.uk/clientresources/,111848,"Advice, Glasgow, Website, support, information, Citizens, telephone, Address","Advice, Glasgow, Website, support, information, Citizens, telephone, Address",Link Aberlour Urgent Assistance Fund: Awarding cash grants to assist those under 21 and their families in times of extreme hardship.,Link Aberlour Urgent Assistance Fund: Awarding cash grants to assist those under 21 and their families in times of extreme hardship.,07/08/2020,11/04/2021,no,Business,Coronavirus,no
3661,Centre for Scottish Public Policy : Latest news,http://cspp.nationbuilder.com/latest_news/,111888,"Emergency, Coronavirus, Powers, Scottish, MSPs, Read, Pass, BBC","Emergency, Coronavirus, Powers, Scottish, MSPs, Read, Pass, BBC",MSPs Pass Emergency Coronavirus Powers BBC News - MSPs have voted to give the Scottish government emergency powers to deal with the coronavirus crisis.,MSPs Pass Emergency Coronavirus Powers BBC News - MSPs have voted to give the Scottish government emergency powers to deal with the coronavirus crisis.,07/08/2020,12/06/2021,no,Think Tank,CORONAVIRUS,yes
3797,Jeremy Balfour MSP for Lothian : News,https://www.jeremybalfour.org.uk/news/,113676,"Foster, Care, Fortnight, Network, Jeremy, Parliament, carers, Fostering","Lothian, NHS, Jeremy, Balfour, Conservative, Scottish, Unionist, MSP","On the back of Foster Care Fortnight, a campaign organised by leading foster care charity, The Fostering Network, Jeremy Balfour MSP has thanked foster carers across Lothian and vowed to continue to support foster carers and represent their voice within the Scottish Parliament.","The call comes after the... Local News Balfour calls on SNP to u-turn on newspaper rates relief 11th February 2021 Scottish Conservative and Unionist MSP for Lothian, Jeremy Balfour, has slammed the SNP Government for failing to show their support for local newspapers... Holyrood News Sportscotland grant will help make Musselburgh RFC more inclusive 4th February 2021 Musselburgh Rugby Club have recently been awarded £50,000 from Sportscotland’s Sport Facilities Fund to contribute to a £229,600 renovation and expansion... Local News Latest furlough and self-employed income support scheme figures in West Lothian 2nd February 2021 Scottish Conservative and Unionist MSP for Lothian, Jeremy Balfour, has hailed the continued support of the UK Government’s furlough and self-employed income... Local News",07/08/2020,14/11/2024,no,MSP,CORONAVIRUS,yes
3896,St. David's RC Primary School : Coronavirus/ COVID-19 Guidance,http://stdavidsps.mgfl.net/coronavirus-covid-19-guidance/,115440,"MARCH, NOTICE, PUPILS, DAVID’S, PRIMARY, ELC, SETTING, CLOSED","MARCH, NOTICE, PUPILS, DAVID’S, PRIMARY, ELC, SETTING, CLOSED",You can find the most recent updates about COVID-19 by visiting https://www.midlothian.gov.uk/info/360/community_safety_and_crime/622/coronavirus .,You can find the most recent updates about COVID-19 by visiting https://www.midlothian.gov.uk/info/360/community_safety_and_crime/622/coronavirus .,07/08/2020,21/10/2021,no,"School, Primary",CORONAVIRUS,yes
3898,St. David's RC Primary School : COVID-19 – Police Scotland,http://stdavidsps.mgfl.net/covid-19-police-scotland/,115442,"abuse, domestic, Incidents, Police, Scotland, current, Message, lockdown","abuse, domestic, Incidents, Police, Scotland, current, Message, lockdown",Don’t delay in seeking help during the current coronavirus restrictions.,Don’t delay in seeking help during the current coronavirus restrictions.,07/08/2020,21/10/2021,no,"School, Primary",CORONAVIRUS,yes
3899,St. David's RC Primary School : COVID-19 Emergency Food,http://stdavidsps.mgfl.net/covid-19-emergency-food/,115443,"time, Monday, Friday, support, delivery, experiencing, difficulty, contact","time, Monday, Friday, support, delivery, experiencing, difficulty, contact",Please email St-davids.ps@midlothian.gov.uk and Mrs McPherson will be in touch with you directly.,Please email St-davids.ps@midlothian.gov.uk and Mrs McPherson will be in touch with you directly.,07/08/2020,21/10/2021,no,"School, Primary",CORONAVIRUS,no
3901,St. David's RC Primary School : COVID-19 Lunch,http://stdavidsps.mgfl.net/lunch-during-covid-19/,115445,"Free, FSM, Secondary, Meals, Midlothian, Council, BACS, payment","Free, FSM, Secondary, Meals, Midlothian, Council, BACS, payment",Updated 13.04.2020 Free School Meals Midlothian Council have now set up a BACS payment for all Secondary pupils S1-S6 entitled to FSM.,Updated 13.04.2020 Free School Meals Midlothian Council have now set up a BACS payment for all Secondary pupils S1-S6 entitled to FSM.,07/08/2020,21/10/2021,no,"School, Primary",CORONAVIRUS,no
3902,St. David's RC Primary School : COVID-19 P1 Intake,http://stdavidsps.mgfl.net/covid-19-p1-intake/,115446,"schools, ELC, Transition, primary, Midlothian, School, Council, pupils","schools, ELC, Transition, primary, Midlothian, School, Council, pupils",Updated May 2020 Please note that almost all families should now have received a letter from Midlothian Council confirming P1 placements for August 2020.,Updated May 2020 Please note that almost all families should now have received a letter from Midlothian Council confirming P1 placements for August 2020.,07/08/2020,21/10/2021,no,"School, Primary",CORONAVIRUS,no
3903,St. David's RC Primary School : COVID-19 P7-S1 Transition,http://stdavidsps.mgfl.net/covid-19-p7-s1-transition/,115447,"schools, secondary, school, transition, working, Midlothian, support, parents","schools, secondary, school, transition, working, Midlothian, support, parents","- All secondary schools will update P7 parents/carers on school specific plans for transition, on Wednesday 20th May - All secondary schools will undertake wellbeing calls/emails to parents/carers of P7 pupils in June - All secondary schools will share a ‘3D virtual tour’ of their school on their websites - All secondary schools will make clear their dress code expectations and engage with suppliers to facilitate purchase and distribution (likely to be an online process) including support for those families who are experiencing financial challenge - Secondary schools will adapt their transition practices from August to place increased emphasis to ensure P7s are welcomed and Covid-19 related wellbeing issues are identified and supported through a range of appropriate interventions, e.g., this may include ‘buddying’ systems, key support staff on hand to offer support and guidance and regular communication with families.","- All secondary schools will update P7 parents/carers on school specific plans for transition, on Wednesday 20th May - All secondary schools will undertake wellbeing calls/emails to parents/carers of P7 pupils in June - All secondary schools will share a ‘3D virtual tour’ of their school on their websites - All secondary schools will make clear their dress code expectations and engage with suppliers to facilitate purchase and distribution (likely to be an online process) including support for those families who are experiencing financial challenge - Secondary schools will adapt their transition practices from August to place increased emphasis to ensure P7s are welcomed and Covid-19 related wellbeing issues are identified and supported through a range of appropriate interventions, e.g., this may include ‘buddying’ systems, key support staff on hand to offer support and guidance and regular communication with families.",07/08/2020,21/10/2021,no,"School, Primary",CORONAVIRUS,yes
3904,St. David's RC Primary School : COVID-19 Reporting,http://stdavidsps.mgfl.net/covid-19-reporting/,115448,"Crawl, Oct, Common, Transition, Aug, School, Reporting, Jul","Crawl, Aug, Common, Transition, Oct, Home, School, Learning",The Wayback Machine - https://web.archive.org/web/20200807124600/http://stdavidsps.mgfl.net/covid-19-reporting/ Skip to content St David's RC Primary and ELC Setting enabling all to flourish Menu Our School Expectations Customer Service Useful Info/ Key Documents Digital Citizenship The School Day Uniform What to bring Home Learning Class Plans Attendance Breakfast Club Improvement Widening Achievement House Captains Choices for Life Transition Expansion Plans Parent Council Cost of the School Day Partners Music Tuition Denominational Review COVID-19 Learning from Home Coronavirus/ COVID-19 Guidance COVID-19 Support from EPS COVID-19 Lunch COVID-19 Emergency Food COVID-19 Reporting COVID-19 P1 Intake Virtual Tour P1 Transition 2020 COVID-19 P7-S1 Transition COVID-19 Supports and Links COVID-19 – Police Scotland COVID-19 ELC Transition Active Schools Parish and Father Andrew,Our School Expectations Customer Service Useful Info/ Key Documents Digital Citizenship The School Day Uniform What to bring Home Learning Learning from Home Class Plans Attendance Breakfast Club Improvement Widening Achievement House Captains Choices for Life Transition Expansion Plans Parent Council Cost of the School Day Partners Music Tuition Denominational Review COVID-19 Learning from Home Coronavirus/ COVID-19 Guidance COVID-19 Support from EPS COVID-19 Lunch COVID-19 Emergency Food COVID-19 Reporting COVID-19 P1 Intake COVID-19 P7-S1 Transition COVID-19 Supports and Links COVID-19 – Police Scotland COVID-19 ELC Transition,07/08/2020,21/10/2021,no,"School, Primary",CORONAVIRUS,yes
3905,St. David's RC Primary School : COVID-19 Support from EPS,http://stdavidsps.mgfl.net/covid-19-support-from-eps/,115449,"EPS, parents, children, Psychology, Information, Service, Services, resources","EPS, parents, children, Psychology, Information, Service, Services, resources",CAMHS are operating a daily telephone consultation for parents of children on the waiting list between 9-11am 01968 671330,CAMHS are operating a daily telephone consultation for parents of children on the waiting list between 9-11am 01968 671330,07/08/2020,21/10/2021,no,"School, Primary",CORONAVIRUS,no
3906,St. David's RC Primary School : COVID-19 Supports and Links,http://stdavidsps.mgfl.net/covid-19-supports-and-links/,115450,"Scottish, Young, Government, Carers, school, Midlothian, parents, schools","Scottish, Young, Government, Carers, school, Midlothian, parents, schools",We will then look at the main areas of concern and what can be done to help during this current crisis period.,We will then look at the main areas of concern and what can be done to help during this current crisis period.,07/08/2020,21/10/2021,no,"School, Primary",CORONAVIRUS,no
3945,Abernethy Primary School : Covid 19 School Closure Support,https://abernethyprimary.com/covid-19-school-closure-support/,117032,"Covid, March, Learning, Highland, carers, children, Support, Home","March, Highland, carers, children, learning, Google, Classroom, Literacy","Home Learning- Covid 19 Support March 2020 This enquiry line is for parents, carers, children, young people, and those who work with them.","Support links March 2020 This enquiry line is for parents, carers, children, young people, and those who work with them.",07/08/2020,29/03/2023,no,School,CORONAVIRUS,no
4427,CVS Falkirk and District : COVID-19 Funding,https://www.cvsfalkirk.org.uk/covid-19-funding/,missing,"Fund, support, information, Falkirk, community, sector, Government, Scottish","funding, Falkirk, organisations, Community, information, applications, CVS, full","The programme (part of a £10m commitment from their Charity Partners Programme) will focus on supporting charity partners who meet the immediate needs of people across our communities, including low income families, those facing financial hardship, isolated elderly people and key workers.","The Foundation’s priority is supporting local charities still active in their communities who are currently delivering services, either directly or through online support.",07/08/2020,10/12/2022,no,Voluntary,CORONAVIRUS,no
4437,Edinburgh Social Enterprise : Covid-19 – Latest update from ESE CEO Claire Pattullo,https://www.edinburghsocialenterprise.co.uk/update/,missing,"July, SEN, Government, Scottish, sport, CEO, Claire, Tues","SEN, July, Government, Scottish, sport, members, CEO, Tues",Upcoming thematic SEN meetings and activities are detailed below; Joint Thematic SEN Session: Supporting your staff back to work – Thursday 16th July 2-3.30pm via Zoom Douglas Strang of BTO’s Employment team will talk you through the practicalities of getting your staff back to work as we move through the Scottish Government’s phased approach to easing lockdown.,Upcoming thematic SEN meetings and activities are detailed below; Joint Thematic SEN Session: Supporting your staff back to work – Thursday 16th July 2-3.30pm via Zoom Douglas Strang of BTO’s Employment team will talk you through the practicalities of getting your staff back to work as we move through the Scottish Government’s phased approach to easing lockdown.,07/08/2020,16/05/2021,no,Voluntary,CORONAVIRUS,yes
4467,Voluntary Sector Gateway West Lothian : News,https://www.voluntarysectorgateway.org/news/,missing,"Sector, Scotland, Health, support, Fund, organisations, Mental, West","Team, Archive, history, data, projects, digital, saving, websites","0 Comments Dear partner, You are cordially invited to an important Third Sector Summit on Monday 7 Sept from 10-12 pm -`Creating a new West Lothian`.","The Archive Team Panic Downloads are full pulldowns of currently extant websites, meant to serve as emergency backups for needed sites that are in danger of closing, or which will be missed dearly if suddenly lost due to hard drive crashes or server failures.",07/08/2020,09/07/2025,no,Voluntary,CORONAVIRUS,no
4468,Voluntary Sector Gateway West Lothian : West Lothian COVID-19 directory of resources,https://www.voluntarysectorgateway.org/community-directory.html,missing,"service, West, Services, Contact, Areas, Lothian, provided, Organisations","service, West, Services, Contact, Areas, Lothian, provided, Organisations","Exercise - In urgent cases support an hour bike rides or walk for most challenging young people, adhering to social distancing.","Exercise - In urgent cases support an hour bike rides or walk for most challenging young people, adhering to social distancing.",07/08/2020,25/01/2021,no,Voluntary,CORONAVIRUS,yes
2002,Dumbarton Reporter : First Minister has announced plans for Scotland amid coronavirus,http://www.dumbartonreporter.co.uk/news/18301928.nicola-sturgeon-announced-plans-scotland-delay-coronavirus/,108212,"Scotland, Minister, coronavirus, announced, Scottish, delay, set, move","Scotland, Minister, coronavirus, announced, Scottish, delay, set, move",It has also been confirmed that mass gatherings of more than 500 people should be cancelled from next week.,It has also been confirmed that mass gatherings of more than 500 people should be cancelled from next week.,08/08/2020,08/08/2020,no,News,CORONAVIRUS,yes
2003,Dumbarton Reporter : Glasgow Kiltwalk 2020 postponed due to the coronavirus outbreak,http://www.dumbartonreporter.co.uk/news/18309215.glasgow-kiltwalk-2020-marathon-postponed-due-covid-19/,108213,"Glasgow, Kiltwalk, participants, decision, date, Tom, Hunter, safety","Glasgow, Kiltwalk, participants, decision, date, Tom, Hunter, safety","We’ve already had over 500 Kiltwalkers contact us to support our decision and let us know that they’re looking forward to hearing about the new date.” At this stage, events in Dundee, Aberdeen and Edinburgh later this year are proceeding as planned.","We’ve already had over 500 Kiltwalkers contact us to support our decision and let us know that they’re looking forward to hearing about the new date.” At this stage, events in Dundee, Aberdeen and Edinburgh later this year are proceeding as planned.",08/08/2020,08/08/2020,no,News,CORONAVIRUS,no
